p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.344860938514795	-0.036571870420067	0.692	0.777	1	Wdr33	Tpex
0.345045778561178	0.061049227633774	0.909	0.887	1	Cct8	Tpex
0.345114281184659	-0.0170515147582594	0.279	0.336	1	Chchd4	Tpex
0.345367653503473	-0.00124157004180891	0.534	0.615	1	Slk	Tpex
0.345500667608807	-0.0136795090218325	0.481	0.54	1	Epc1	Tpex
0.345650095221994	-0.0147465041480094	0.341	0.408	1	Ip6k1	Tpex
0.345912477929661	-0.057938322006345	0.745	0.785	1	Commd3	Tpex
0.346452557277884	-0.0125449235470843	0.582	0.683	1	Pfdn6	Tpex
0.347139628713864	-0.0355860213003034	0.736	0.785	1	Ap2s1	Tpex
0.347391850268539	0.0271046294122748	0.24	0.306	1	Marchf6	Tpex
0.347590185679859	0.0802927863090627	0.572	0.54	1	4930453N24Rik	Tpex
0.347705895169978	-0.0315710074970282	0.356	0.411	1	Mrps18b	Tpex
0.347953606863851	-0.0184128679730088	0.543	0.623	1	Larp7	Tpex
0.347987803648976	-0.035893293962618	0.76	0.826	1	Psmc6	Tpex
0.34870545060258	-0.0526377087979168	0.798	0.845	1	Ssu72	Tpex
0.348924898539465	-0.0183925562120426	0.803	0.819	1	Arap2	Tpex
0.349137165798695	-0.0175273745616784	0.986	0.985	1	Morf4l1	Tpex
0.349576387851184	0.0784714160236541	0.322	0.306	1	Slc35c2	Tpex
0.349954104846357	-0.0252834311803759	0.269	0.321	1	Gigyf1	Tpex
0.350184295625899	-0.0258644402973857	0.303	0.351	1	Rfk	Tpex
0.350528178878362	-0.0170254498573249	0.399	0.464	1	Baz2a	Tpex
0.351213982752193	0.0709142643701428	0.976	0.94	1	Cd2	Tpex
0.351235012272881	0.0382050335879214	1	1	1	Rpl8	Tpex
0.351395789360769	-0.0148486369313002	0.495	0.574	1	Igf2r	Tpex
0.351634543471718	-0.0583138280688141	0.322	0.374	1	Dnajc14	Tpex
0.351891253301329	0.0744616696046193	0.385	0.366	1	Ap4s1	Tpex
0.351983091316539	-0.0331680878640033	0.394	0.453	1	Qars	Tpex
0.352092237390573	-0.0340392527066589	0.293	0.34	1	Prpf4	Tpex
0.352537418287382	-0.0386504273584051	0.351	0.411	1	Vamp3	Tpex
0.353102161765444	0.0745144088792973	0.562	0.562	1	Rfc2	Tpex
0.353102810495743	-0.0320370316898639	0.322	0.396	1	Preb	Tpex
0.353339743996538	0.0620469014332046	0.99	0.989	1	Rhoa	Tpex
0.35342587268535	-0.0141201514778673	0.351	0.404	1	Dbf4	Tpex
0.353983369550769	0.081855010986711	0.543	0.536	1	Tgif1	Tpex
0.354080938299355	-0.042602590476065	0.462	0.528	1	Vapb	Tpex
0.354198259881037	-0.0418427289398419	0.587	0.649	1	Irf9	Tpex
0.354335588559432	0.073920603139199	0.904	0.898	1	Arhgap45	Tpex
0.355316264443591	-0.0389277280845368	0.274	0.313	1	Nacc1	Tpex
0.355406432194193	-0.0416498640145679	0.553	0.623	1	Ccdc47	Tpex
0.355702226886657	-0.0704844285124521	0.308	0.362	1	Gabpb1	Tpex
0.35581616217837	0.0203574747726722	0.264	0.325	1	Odf2	Tpex
0.355980307424099	-0.164330980836669	0.966	0.989	1	Hif1a	Tpex
0.356455931046836	0.0322404662957017	0.462	0.536	1	Tnpo3	Tpex
0.356717628458472	-0.0316099453659138	0.399	0.457	1	Cs	Tpex
0.357367106330757	0.132033696472363	0.389	0.381	1	Mcm4	Tpex
0.357419895821968	0.100409165115427	0.356	0.347	1	Sephs2	Tpex
