p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.409895076270004	-0.00578613145761042	0.751	0.784	1	Nop58	4
0.410344982457039	0.0617808972902866	0.302	0.284	1	Asb13	4
0.410351967555126	-0.00991785367840181	0.754	0.764	1	Ociad1	4
0.410376599927013	0.0539293213432451	0.403	0.385	1	Scarb2	4
0.410565904516467	-0.0471997785487995	0.77	0.827	1	Cops5	4
0.410589540992831	0.0487045019138261	0.911	0.918	1	Thoc7	4
0.410727060199178	0.0539722605142219	0.957	0.976	1	Prdx6	4
0.410844737933101	-0.00417617307923746	0.341	0.394	1	Mrpl10	4
0.410931242889945	0.0370534518296111	0.623	0.606	1	Rpa3	4
0.411280373651326	-0.0218604874308016	0.57	0.644	1	Rchy1	4
0.411427669589883	0.039976770387582	1	1	1	Hint1	4
0.411976303427987	0.0401016308891231	0.344	0.317	1	1190007I07Rik	4
0.412451854007969	0.0501960321061312	0.77	0.774	1	Phgdh	4
0.412528812192737	-0.00735173092465169	0.377	0.423	1	Ccdc86	4
0.412929403821394	0.0644280880170027	0.531	0.543	1	Ebpl	4
0.412989272212787	-0.0412221475644695	0.63	0.663	1	Ss18	4
0.413249032857507	0.0403744318503982	0.41	0.389	1	Ino80c	4
0.414127603268844	0.0487532075571239	0.361	0.327	1	Xpo6	4
0.414188177764164	0.0260010885673649	0.97	0.962	1	Taf10	4
0.414370058050371	-0.0197430134919698	1	1	1	Hsp90b1	4
0.414398958119151	-0.0431956136580113	0.567	0.591	1	Sec61a1	4
0.414543537433313	-0.0550221820827579	0.997	1	1	Nsa2	4
0.414673718351155	-0.0701599996051516	0.436	0.49	1	Iqsec1	4
0.414691340601478	-0.00480192698940285	0.682	0.75	1	Cdk6	4
0.414790981803326	-0.0200604992639441	0.302	0.341	1	Rbfa	4
0.415004032802952	-0.00593708669278781	0.456	0.519	1	Ctdnep1	4
0.415488058592715	0.0217874346451789	0.341	0.322	1	C2cd5	4
0.415690308217489	-0.0276072782345752	0.436	0.476	1	Gigyf2	4
0.41615044984013	-0.0327324481337741	0.387	0.418	1	Cables1	4
0.416428010682022	-0.00916712756916849	0.416	0.481	1	Map3k4	4
0.416450172684664	0.0420550512679126	0.433	0.409	1	Got1	4
0.416564245931181	0.0436314826164109	0.364	0.327	1	Tgtp2	4
0.416592287818459	-0.0640089822445182	0.338	0.356	1	Tubgcp2	4
0.416639210235727	-0.0339505274789779	0.266	0.308	1	Twsg1	4
0.416742565891759	-0.0300403021520501	0.761	0.808	1	Mrpl12	4
0.416789499525374	0.0669992301161516	0.433	0.418	1	Gm2a	4
0.416962840515034	-0.0365737921472946	0.961	0.962	1	Cct2	4
0.41702555546433	-0.00870498154312938	0.659	0.702	1	Lat2	4
0.417042202561073	-0.0435589018092745	0.505	0.529	1	Stt3a	4
0.417146747890336	-0.0706069496432211	0.344	0.385	1	Krr1	4
0.417367299323346	0.0529779981550735	0.544	0.538	1	Sytl2	4
0.417483991557148	0.0690540661775368	0.567	0.582	1	Dda1	4
0.417693754899057	0.0714463194566568	0.836	0.861	1	Vps29	4
0.417906548794404	-0.0503058856513745	0.685	0.726	1	Bex3	4
0.418364591546973	-0.0274087568753758	0.403	0.457	1	Gnl2	4
0.418649872647643	-0.0548757902106818	0.446	0.486	1	Ubfd1	4
0.418721862255577	0.053220170274833	0.384	0.365	1	Erich1	4
0.418728059619811	-0.0340230666900088	0.718	0.76	1	Nrd1	4
0.418747437911915	0.0454407763036517	0.892	0.947	1	Dynlrb1	4
0.41876352958042	-0.0422502688155419	0.666	0.721	1	Gltp	4
0.41903916793704	0.0375645525137149	0.659	0.62	1	Itga4	4
0.419091673991414	-0.0226971009784951	0.475	0.553	1	Polr2b	4
0.419094442136845	0.0262300274253644	0.836	0.837	1	Atp11b	4
0.419134587738785	0.00318350557770714	0.416	0.38	1	Taf3	4
0.419480671134587	0.0499418594012901	0.348	0.337	1	Josd2	4
0.419758401743095	0.00259728471119181	0.459	0.548	1	Bspry	4
0.419926464475304	0.033519565681424	0.797	0.784	1	Klf13	4
0.42006284293489	-0.0222595582800763	0.302	0.341	1	Mrps22	4
0.420558109834225	0.0477383539993173	0.77	0.755	1	B4galt5	4
0.420938019046352	-0.0358496406242788	0.403	0.447	1	Mfsd10	4
0.420969300822467	0.0735915534668946	0.479	0.481	1	Sh3bp1	4
0.421081687285174	0.0423873617978543	0.859	0.837	1	Ube2c	4
0.421724015585272	-0.0282695393495753	0.879	0.861	1	Peli1	4
0.422337247703926	-0.022156056037081	0.685	0.726	1	Rpl7l1	4
0.422430971945872	-0.0381733800247203	0.433	0.466	1	Impdh1	4
0.422867622749385	0.0428968924534261	0.325	0.298	1	Glul	4
0.422953422813652	0.0399316721583467	0.905	0.865	1	Ucp2	4
0.423393372287907	0.0268074920784743	0.256	0.303	1	A930037H05Rik	4
0.423481840156002	0.0335651334561007	0.41	0.389	1	Phtf1	4
0.423622088664811	-0.0373898206436234	0.984	0.986	1	Eif3e	4
0.423679130713213	0.0626579125561444	0.79	0.784	1	Txn2	4
0.42377712233517	-0.0636125583379736	0.846	0.865	1	Baz1a	4
0.424091065973656	-0.0545916256974888	0.574	0.611	1	AI506816	4
0.424428577454357	-0.0491210118913021	0.931	0.933	1	Hnrnpdl	4
0.424652075035741	0.0635557211893617	0.695	0.712	1	Krcc1	4
0.424738112328442	0.0246305885856341	0.364	0.418	1	H3c3	4
0.424756248476114	-0.0521383019188602	0.882	0.865	1	Gimap9	4
0.425037381154246	0.0140851692316422	0.784	0.803	1	Emc7	4
0.425192438798316	-0.0847541838325527	0.951	0.976	1	Tra2b	4
0.425207176608791	-0.069116593124065	0.37	0.399	1	Rara	4
0.425400414257183	-0.0214215908091691	0.79	0.841	1	Etf1	4
0.425542585033149	0.0400268636882204	0.498	0.481	1	H4c9	4
0.425920822334554	0.0331653042519199	0.508	0.466	1	Txlna	4
0.425960666813511	-0.0821463169712752	0.564	0.591	1	Nr3c1	4
0.426439860313563	-0.0254111329362532	1	1	1	Cd47	4
0.426780280571567	-0.0336575691893902	0.423	0.462	1	Ikzf5	4
0.426903904527801	0.0806981745345765	0.449	0.413	1	Metrnl	4
0.427223697114332	0.0378438878145164	0.826	0.812	1	Akr1b3	4
0.427512062549178	0.0236249681253269	0.384	0.341	1	Wdr74	4
0.428100140901423	-0.0313901646166437	0.541	0.601	1	Asnsd1	4
0.428112162905826	-0.0303903809691781	0.911	0.947	1	Timm13	4
0.428149475944331	-0.00158246142837259	0.426	0.5	1	Galnt11	4
0.428191161791081	-0.00522658147137833	0.843	0.87	1	Prkch	4
0.428216348477948	-0.0413755067315931	0.4	0.447	1	Zfp593	4
0.428220825504381	-0.01295179031177	0.321	0.37	1	Zfp84	4
0.428371829122533	0.0153307699490426	0.662	0.635	1	Lamp1	4
0.429223587206781	-0.0108890791021367	0.279	0.317	1	Surf2	4
0.429246904052836	0.0563230729474451	0.97	0.933	1	Gnb1	4
0.429657037502262	0.0192354915231872	0.669	0.716	1	Trim12a	4
0.429742800219847	-0.05249740466095	0.675	0.697	1	Sik1	4
0.42994451853784	0.0543695637724976	0.813	0.769	1	Mrpl21	4
0.430259985853952	0.123645510057913	0.843	0.861	1	H1f4	4
0.430468077177357	0.0469234782065409	0.689	0.654	1	Idh3a	4
0.430508412489796	-0.035679011079965	0.892	0.933	1	Abcf1	4
0.430525998093284	-0.0462653359769352	0.695	0.755	1	Fam3c	4
0.430662077953283	0.0454418504318395	0.961	0.942	1	Mrps16	4
0.430853270747164	-0.0241129756943408	0.449	0.505	1	Ndel1	4
0.431314592619943	-0.0108345950984028	0.285	0.337	1	Fam216a	4
0.432181417355639	0.0752084798569317	0.616	0.654	1	Aak1	4
0.432328594716221	-0.00114498148529685	0.348	0.389	1	Rin3	4
0.43245620740874	0.0586997961666453	0.97	0.971	1	Uqcr10	4
0.433047183709147	0.0598464423063343	0.82	0.817	1	Plgrkt	4
0.433172005861679	0.0759182779588886	0.541	0.538	1	Card19	4
0.433505426381375	0.0546910655487017	0.728	0.673	1	Cd6	4
0.434804321144741	0.0666285761075814	0.711	0.721	1	Rala	4
0.435857386594575	0.0386453870564066	0.518	0.486	1	Cmc2	4
0.435962443647076	-0.0112689976523197	0.548	0.606	1	Nudcd2	4
0.435975531866131	0.0578862066927143	0.495	0.476	1	Faap20	4
0.436053298845317	0.0815358384946352	0.511	0.49	1	Tor1aip2	4
0.43623144790955	0.0360594141642658	0.426	0.394	1	Nudt19	4
0.43642588792244	-0.0303825795118143	0.37	0.404	1	Slc38a10	4
0.436651476539948	-0.00760161114926028	0.393	0.438	1	Mcm5	4
0.436659241771379	-0.0307891716590045	0.377	0.428	1	Ankrd49	4
0.437072264954515	-0.0014094714589159	0.731	0.798	1	Casp8	4
0.437088034137724	0.0715887364904386	0.613	0.606	1	Mrps18a	4
0.4372915327221	0.0456393225593973	0.538	0.529	1	Pdcd2	4
0.437453346372827	-0.0493743504686078	0.6	0.601	1	Adipor2	4
0.437782096214627	0.0500192161728844	0.351	0.341	1	Cfl2	4
0.437820926255715	-0.040518277787554	0.639	0.712	1	Isy1	4
0.437898812578147	-0.0399684762311666	0.472	0.51	1	Batf	4
0.437909976204583	-0.0263229233654274	0.325	0.365	1	Cog2	4
0.438148583001296	-0.0311759604527171	0.331	0.375	1	Traf7	4
0.438195978985769	-0.011671811374811	0.652	0.716	1	Polr2i	4
0.438236795462873	-0.0535883705503943	0.79	0.841	1	Mien1	4
0.438241416832982	0.0461452333371747	0.705	0.731	1	Uba2	4
0.438307944774128	0.0464641046737486	0.944	0.938	1	Prdx5	4
