p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.559370415872193	0.0617686890059039	0.863	0.927	1	Gnb2	3
0.559418098726004	-0.0462184589422617	0.333	0.398	1	Ormdl2	3
0.560162410308533	-0.0479493764193325	0.431	0.512	1	Mrpl17	3
0.560162410308533	-0.105132388758539	0.431	0.512	1	Pnrc2	3
0.560162410308533	0.0878453116735244	0.49	0.488	1	Ppp6c	3
0.560174553686903	0.0984221119149128	0.529	0.512	1	Sae1	3
0.560174553686903	-0.0518895807226246	0.49	0.528	1	Gcc2	3
0.560985831417588	-0.012565783120062	0.51	0.618	1	Med8	3
0.562170233165968	-0.0987093284617229	0.569	0.626	1	Pim1	3
0.562342608469174	0.139871469214993	0.333	0.333	1	Pmpca	3
0.56235978072818	0.00415036188388257	0.235	0.301	1	Phkg2	3
0.562708624535281	0.0695866784343625	0.588	0.626	1	Pcmt1	3
0.563185613059465	0.0665136672755977	0.471	0.439	1	Acads	3
0.563296831009944	0.101915665945039	0.647	0.65	1	Birc2	3
0.563317447828343	0.0892849966763034	0.333	0.317	1	Trrap	3
0.563803226015269	-0.0391405493161491	0.314	0.374	1	Gyg	3
0.564016307768452	-0.0105254763105489	0.412	0.553	1	Ciapin1	3
0.564374202991486	0.0463943045614789	0.373	0.358	1	Prelid2	3
0.564916867851957	-0.0305916844785907	0.255	0.309	1	Sppl3	3
0.56517491929853	0.00704770059514193	0.235	0.301	1	Asf1a	3
0.565467826237375	-0.0409604784558866	0.667	0.715	1	Prkch	3
0.565472248695103	-0.04365234696349	0.275	0.325	1	Ubp1	3
0.565472248695103	-0.0593007489404494	0.275	0.325	1	Dnmt3a	3
0.565805885401742	0.119036321834421	0.353	0.35	1	Tomm34	3
0.565954664524316	0.1062599411396	0.49	0.496	1	Acp5	3
0.566204675480016	0.033304183620581	0.314	0.415	1	Batf	3
0.566447964425321	-0.0785186740412139	0.294	0.325	1	Icam1	3
0.567336224975015	0.0352934811775514	1	1	1	Rps15a	3
0.56748674076665	-0.015681951188845	0.314	0.39	1	Vps72	3
0.568393707475619	-0.0414506780180606	0.941	0.927	1	Cbx3	3
0.5687118221605	-0.0606659668801993	0.294	0.333	1	Retreg1	3
0.568988699048881	-0.0152673511056891	0.451	0.561	1	Cnot4	3
0.569124541637028	0.011498512680994	0.373	0.447	1	Plekho2	3
0.569124541637028	0.0128094936845353	0.373	0.447	1	Ube2d1	3
0.569556748731947	0.108310936563652	0.51	0.488	1	Mbd3	3
