	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
GK5	4.67026158259054	4.88940779777521	4.44690414127357	4.96219879326219	5.10585928701002	5.27324389448344	4.73694833999093	5.19370148617814	4.91240111957334	5.28100999565867	4.94010947568455	5.31238943608451	5.23087504822336	4.9661137175982	4.89565912081808	4.77037499495487
FCGR3A	2.63805129503527	5.06822086698938	1.3246510182839	3.83936460403461	4.74331726976624	6.41878045536652	3.97234081588853	7.07862676271525	3.78992619684797	4.75617651700201	2.48227059146404	5.33596060872103	3.29704289662897	5.7291614412623	2.56554838296467	4.0909222222168
KLRG1	3.70249242832385	5.73354094829797	1.86012174171678	2.97181005407153	5.42489283844433	6.16166120311472	3.72060724827391	5.73160372899765	3.70974057542188	5.01281428954193	3.08606317001974	4.65825493440346	5.16562686671934	6.16409316553252	4.29546978699551	4.83011109876336
TTC38	3.97941316920091	4.64872576090488	4.45433111524091	5.46517674329926	4.56847218551453	5.11320191693711	4.39790772509239	5.20773256663459	4.4409560382259	4.65839644452181	4.12597988691623	4.94487111685947	4.22755308157095	5.09216027958344	4.25902150685451	5.13071781006342
PLEKHG3	3.07371764552091	5.39722767912858	1.41876849036462	2.95569888605018	4.78657305425537	6.04462283610131	2.74429614240625	6.01679587803902	4.30847396928369	6.17382396754737	2.97028952929556	5.25870713653208	4.24962400568837	4.75530205666892	2.17904253286982	4.06629380839775
ZEB2	3.29917002601929	4.0879260632085	4.73302062106322	4.69980713404428	4.73330287117848	4.78971223792199	5.0707103503773	5.23861130943328	4.20471598484036	4.77116994753166	5.29843201145274	5.14378990241503	4.06073173268808	4.51359834306886	4.63852020025466	4.86458072401142
CX3CR1	2.84908320055258	5.12037481729156	-0.166054426794573	3.53499486557929	4.89025910838404	6.65554207963875	2.43406821009014	5.47261695769045	2.97701349501309	5.55590733940032	0.871567979480929	3.2713082970561	4.57795866546552	6.10157275219257	2.0755337707933	3.2099245312664
RAP1GAP2	2.85375000783501	5.36155823278369	-1.69112261655413	4.92957543720756	4.69563315865265	6.61083331527896	-0.480166732936561	5.28994477440833	2.91376565789312	5.9032768558461	-1.20226070773091	4.4966931983585	4.18237170267981	5.62279359328379	-0.668748436773633	3.26423922161778
AGPAT4	3.77563383595525	4.81619352236834	3.10782328149362	4.86310866290374	4.51218723225008	5.50134154989916	3.48906993252698	5.32065011064063	3.91054370366798	4.75617651700201	3.36252623633659	4.87102959333846	3.87443658307491	4.05427977383731	2.80280311723042	3.61972999018103
KLF3	4.44911203097379	5.15516736908198	1.83757998251728	1.4239279224601	3.75685248040331	5.18327790113762	1.00961241415321	4.72787272903889	4.1586927208275	5.9032768558461	2.06788148020453	4.32705624977079	4.89160262005496	4.64432081344558	2.06205697104691	4.14258178290762
MYBL1	4.74626878070977	2.97191195813199	3.33670158925699	0.768090780181793	5.24839051286471	4.10951875426934	3.62821684697531	3.01601772855381	5.49103465246962	4.23549294690699	3.95112527749893	3.10471078253022	5.81386037352359	4.00459417209861	3.93417514068764	2.17858618841591
CD300A	4.2279115183935	4.57433041653963	2.7335504586722	3.47125740454532	3.3533861388917	2.69475789997572	0.874882053486298	2.86588010854367	4.36361154255489	4.19158705473976	1.90194880069746	3.75458641574614	5.20569341061035	4.88808783608032	1.84316049323146	3.4426389357552
FCRL6	3.58672194807528	4.45077160118159	-1.98049533912822	1.15429393989826	4.83232751521208	4.40036579154827	-0.743665328089203	4.44673610946492	4.10104830546732	4.30270100451265	-0.866499835556298	4.75265772677267	3.84332791409944	3.78237725832098	-0.76155199033707	3.16066164088473
ADRB2	2.53721643899769	4.03456357754026	-0.292947287431496	1.26303443380883	4.42901011816821	5.03684623860814	1.32884478996745	4.57325523976474	3.64166265078778	4.55192661771807	0.979661801222417	3.87420707472628	3.71700759988757	4.27678525102082	0.804043456112382	2.78683739391492
C1orf21	2.16906514504644	3.8893227224828	2.00876079087672	1.05192060835464	4.07655378119019	4.96855975195592	2.57111558035037	4.50805097763224	2.4170146082813	3.91304850322572	2.50415603692252	3.41680453003471	2.97371094933617	2.72572269888964	2.14109167851051	2.59884877006459
PLAC8	4.52275484768624	2.39856984753882	4.31441886883641	4.16952820771023	1.72664069107228	2.36216190248292	1.94425178916352	1.89260157766337	2.81831254899237	2.3738064573872	2.86710467498028	1.997064121781	4.27674615329467	2.30698922881593	4.22011240703124	2.56137945009273
LYN	1.56389058658128	2.77989671763584	2.41112059290173	5.00000459363414	2.42388806741378	2.62931766769196	2.83983465964288	3.08560682882664	1.74956608138629	1.86518949725875	1.98729943602	3.19266003759296	2.14210182659834	3.18817126674144	3.05151802297234	4.65186842968232
FGR	0.701144526306895	2.81724224804457	-0.228106192089605	-0.304002741778809	4.12943834416276	5.55770657400183	2.30025648856284	3.85233145287523	0.542871689996182	3.04664642790933	0.397453146139126	1.62348271828643	2.42672172267574	3.79108707493211	0.47847617309375	1.41324312654521
LILRB1	1.18870126052661	2.07652219824544	0.275262037712977	2.0805167687558	3.16656768168378	3.63004230910801	2.83983465964288	2.57125413489439	2.92755413803527	3.87064621341552	3.05180078848427	4.24498717826315	2.09411715364759	3.69225870382963	1.96402059643656	3.12441464230639
SPON2	2.67543722256874	3.28536331150421	2.79723716211294	2.94349632770451	2.80665442544682	3.05662013588456	2.63272953171941	3.0197652122385	2.80343384111913	3.05558095097672	2.54695542768623	2.60154847718796	2.63668888712646	3.21430998227508	2.5939206864133	2.49479162410281
PRSS23	0.930504834800511	1.69606981793787	3.79819688060302	2.51366280954426	1.41201659378454	2.84644250683382	2.06607526383202	2.78451415994131	1.1717982384816	1.40174835754693	1.77568303114818	2.01748951394842	1.15315902677225	2.96388862273347	2.02780368382591	1.51754731004859
TSPAN2	-0.985076144015126	0.143551794477731	1.53540798822361	3.86547000952988	1.38156312617504	2.27315051103885	3.69194825799285	2.03272078329711	-0.447752316138941	0.692077906086789	2.77409460529669	2.11549162293657	-0.0763048474273291	0.799609441255169	2.91200202658129	2.86800056886618
TTC16	0.858028672081326	1.92835893112778	-1.18110737949772	-1.04903897112055	3.2191811190876	4.10951875426934	0.874882053486298	2.88244028289615	2.03078080661439	2.6043915535179	0.300731666432441	1.87924270099948	1.70436691329586	2.96003179137879	-0.243657897845699	0.437540024899307
LAIR2	1.40762802178093	1.19419977527386	0.134415316102628	2.04288346011073	2.47285967700667	2.81735466398187	2.94072495366347	2.86171019225847	2.80841047946507	2.85012281805079	2.42223238819266	2.68691383628323	1.0563095349606	1.67750799370417	-0.76155199033707	0.413708540022811
PROK2	-0.186506952173887	1.75224259727153	0.540133323273083	-2.03681452243234	2.52022339789634	3.620451430541	2.80319976247699	2.87418395662063	1.21741182806508	3.19148461494084	2.08734285045268	2.31844243172906	1.0729093795294	1.56012117006664	1.49760350577874	-0.00101876699582729
FCGR3B	-0.483358229399093	1.53887932871606	-1.45020722060635	-0.343327655275193	1.18396547786651	3.22429243320585	1.06567792604521	3.66641891935814	-0.110655760881191	1.01881335242188	-0.793490664345092	1.49827550281343	0.307172909992184	2.59255690818404	-0.243657897845699	0.551127454307307
AKR1C3	1.64150937827238	2.45381732862854	-0.166054426794573	0.0994588063901534	1.60010100844381	2.50972884629199	0.794211456576632	2.00273807751351	-0.148730057164971	1.25433046743934	-0.723998914095117	-0.215285862668068	2.17322727493438	2.42919517122793	0.498625283050009	1.47211819593635
S1PR5	-0.0758728723265522	1.40511664236616	-0.954398064024975	-2.48714530379596	2.32599758498429	3.333987148095	1.06567792604521	2.12607255165236	-0.545953522383653	1.25433046743934	-0.4193340541436	0.396948454936075	0.69807911372095	1.27978570578791	-1.20723275652212	-0.58536108320718
PDGFD	0.839326088898903	1.97631505682498	-2.09146774182028	-1.18531537826948	2.10149481921283	2.43509837134259	0.208769209778377	1.63361173480611	-0.496017536910801	0.981795151294369	-1.30001066921565	-0.313912044255326	1.66110805411211	2.1052604567992	-0.624493361956524	0.965953408210932
OSBPL5	1.09720631949087	1.09342611493052	-0.049425769409834	0.591667362324693	1.27514227259845	1.258983648424	-1.33002129356194	1.62379592387116	0.0659599237392756	0.84419684874417	-0.943401579087461	1.29577056835273	1.34304773939297	0.915667597879736	-0.146583580505813	1.27458383085825
PTGDS	-0.531229250713435	0.985081143415765	-2.48714530379595	0.483450453231711	1.35045293690753	2.58562525369984	-2.33420978154878	2.69828356192333	-1.17231062506048	0.469492382054596	-2.48714530379596	-0.313912044255326	0.441072067893102	1.34038024088027	-2.48714530379596	-0.32263673630274
MLC1	-1.2799277162021	0.17677053545109	-1.52612851270076	-1.25860600055563	-1.69874627321401	-1.5461341591633	-1.95376349885317	-0.844056819777669	-1.74191258194296	-0.479295995976413	-0.943401579087461	-0.365874438472221	1.24391391237165	2.43476408585511	1.44665634418818	3.00986662723325
TYROBP	-0.797773509845415	0.418121774534408	-1.78128155161366	0.184869155840581	-0.180468221489431	-0.00188162272151915	-1.33002129356194	0.484051568662856	-1.74191258194296	-0.428579948775041	-1.92264499003852	-0.724410664204451	1.0563095349606	3.22077132875249	-1.27402964524918	1.22066454543557
MYOM2	-0.437024766009105	0.0747276922566226	0.985074047734528	0.768090780181793	0.524316078918424	0.779463258425007	1.34025476787626	0.896497571520644	0.444007754821573	0.714816084639529	1.73923856573546	1.02019673611782	-1.02555250654254	-0.853856031866284	-0.421545565617658	-0.634206541883661
CMKLR1	-1.20037594288333	0.302487294938086	-2.48714530379595	-0.512312070300894	-0.966179186337652	2.17173221776089	-2.48714530379596	2.67470783389323	-2.14175136145327	-0.000512921624315448	-2.48714530379596	-0.215285862668068	0.307172909992184	0.782240438152531	-2.33676134377346	0.998360781775324
CXCR1	-1.76078531022426	0.740427228718455	-2.48714530379595	0.341870385618744	-0.4457669912829	1.84107162699527	-1.95376349885317	1.44581790370492	-0.888430458747039	1.41569436002526	-2.48714530379596	1.32883586517659	-0.403632282298958	0.947181650617391	-2.33676134377346	-0.32263673630274
KIF19	-0.985076144015126	1.02210759929498	-1.37808230754979	-1.79955677136318	-0.4457669912829	1.92916737523782	-1.19213760047202	1.4005450800067	-1.42918117404812	1.54820619727582	-1.64065171628052	0.0456241628801387	-0.403632282298958	1.47619701536876	-1.57724281046969	-1.49062496179628
