	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
EML4	7.70045387450957	7.35753579564692	6.54595745009625	6.49014421927436	8.08116085277102	7.76000822617755	6.94677136906793	7.56601062305692	8.1953779487165	8.09085282016179	7.27587030689256	7.74734207180701	7.93978710678924	7.30177288555084	6.94391731044703	6.8831080007493
CXCR4	8.21305150882454	7.16404757232296	7.96632460415118	5.45661552923756	7.87890443847963	7.4882033551061	7.10647609886506	7.28869671670986	7.68307882660233	7.09315287809434	7.32203619187848	7.41536016123067	7.96140110680011	7.54564794181317	6.85195708652533	7.41503727884564
STAT4	7.7926558088312	7.48587564845875	6.75786281277844	6.83295074593102	7.87742744601795	7.69052422711636	7.22969175712515	7.3226554382351	7.74603511545158	7.59035142041458	7.20525918362407	7.48209967644413	7.85699560569863	7.39274317299956	7.25297091999983	7.04092869653605
FTH1	7.07331795793769	7.47506723076666	7.83284691659893	7.50938288242251	7.02568598257789	7.18061052423943	7.71429985426449	7.2608630526665	7.16967077505764	7.36497628295192	8.03870763417198	7.28479733068135	6.97670046541319	7.41281037071605	7.77568881719578	7.37548827663823
CAMK4	7.75198622113297	7.55244444895815	6.03310143012244	7.33877193181629	7.31991707739863	7.64852583431203	6.61283553307062	7.60348336839381	7.51897156138436	8.07830394855793	7.00908145056536	7.93351737693154	7.90558862418476	7.32688500648657	6.83025868599506	7.61490771115918
RPS27	7.39901054053207	7.51782338351607	7.05045793536099	7.75229508702834	7.33704643387355	7.39758230986249	6.68144650817204	7.63848482559441	7.15850846933548	7.19950721006208	6.81808743626168	7.34159080366407	7.25079219521942	7.48470581530899	6.88796831786531	7.23445349792605
RPL39	7.05139414710447	6.5167965485738	7.6007367426634	7.11110253810716	6.97346643433744	7.14530625788495	7.30786638273593	7.29450898316642	7.06153517043589	7.10342131077269	7.54229042029263	7.44370166478558	6.90463424221364	6.59553165331309	7.38059920468052	7.12244470857641
PIK3R1	7.25804341254331	6.91614911567611	6.38590189833835	7.1387925918283	7.11304472157729	7.11489123801852	6.88237532686731	7.37113215941919	7.10161693704382	7.16972811184899	7.33557729069157	7.53064740793861	7.25557166333792	6.63839414335726	6.82003666914305	7.21303872523744
RORA	7.47234605978344	7.1294711000157	6.28642417856771	6.39216047104286	6.97452956492073	6.87509339507053	6.11250705625879	6.87129385371259	7.56729667268063	7.9888700150557	7.08848861921162	7.60317876831606	7.79377994843821	6.65965439102488	6.10805756023597	6.61148082755861
LEPROTL1	7.43293169881457	7.10810509407336	6.46462807682745	7.17686069762554	6.7488256252568	6.8956153741484	6.13969787957699	7.30798056237569	7.03921781019104	7.37727755104325	6.37155669211836	7.35895236639062	7.44262743172621	6.83913997421991	6.43063289272613	7.19283361277718
TUBB4B	6.90112908885676	6.91737800494088	6.985515320072	5.48636011537153	6.8486822714279	7.0792336915145	7.25534476274772	5.75988747992115	6.93186277197918	6.28198604104751	6.87448523856532	6.73472694476856	6.38737732503965	7.00624611582621	7.48006586312072	7.00648955534824
GABARAPL1	6.57847094952997	7.42604922300529	5.30998613333811	7.33624623476703	7.03956870572802	7.15239496872653	5.72886366845622	7.36948105382447	6.51505635481476	6.87170701188835	5.82653141214018	6.9469352877488	6.6435928601353	6.89878348301203	5.54467553502549	6.76299152676124
S100A10	5.94269253691702	6.67446647377588	6.64285459752985	6.62869004263985	6.31549815132878	7.02051044464714	6.3100335682944	6.69940605951886	6.20792974747446	6.97539022807004	6.72835372529324	7.16202289925067	6.21954590231458	6.76426277978055	6.58584081884957	6.90464100669813
MYADM	6.49989347891496	6.95496347895147	6.48289989393522	6.90236600222208	6.57581000243698	6.82142771309586	5.95814265535298	6.67822192739351	6.41256575247826	6.8371494023866	6.00661270496688	6.66926890473049	6.51775922663952	6.74506018956207	6.20052382381557	6.82923415926927
