	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
RORA	7.47234605978344	7.1294711000157	6.28642417856771	6.39216047104286	6.97452956492073	6.87509339507053	6.11250705625879	6.87129385371259	7.56729667268063	7.9888700150557	7.08848861921162	7.60317876831606	7.79377994843821	6.65965439102488	6.10805756023597	6.61148082755861
SATB1	7.71591554200699	7.22113939030981	6.98828932128266	7.6892917228908	6.79697592373376	6.60233201999141	6.34655996850048	6.92598670059153	7.08965779673141	7.06411693654593	6.53948144952367	6.84061556783102	7.47382243281172	6.66765775366178	6.3645811155228	6.81821370028213
MGAT4A	7.26900346203805	7.03158065323502	5.85517238726827	7.4297908015538	6.75230102757632	6.90428663836096	5.6219043138164	7.14832644248901	7.26619961283842	7.78035350434639	6.37947201568759	7.56552771884262	7.4495961101747	6.52940210038568	6.17571000348867	6.98971249950223
SLAMF1	6.88497662043476	7.3828884831684	6.42800402506754	6.6277370743809	7.12707186498823	6.89213222251827	5.89571424856359	6.87930887949728	7.46661231778784	7.53252965462927	6.30973043043014	7.17770524296072	7.30668804163768	7.41333934310924	6.118267463752	6.87385824755885
KLRB1	7.31816314860399	7.03893856852958	3.11721164520451	7.75244081838106	6.08331880596568	5.92457011021218	3.34074746599958	7.06032158053383	7.01950343691475	7.32234957405371	4.19712352846746	7.1528195622102	7.20634401087024	6.94975199959503	4.53866848466664	6.78202263795324
OSTF1	6.24891388552319	6.47776279062262	6.36536615938024	6.14728273891146	6.36303524473319	6.46271657320778	6.48663474338942	6.33482988891024	6.87340125352028	6.93329264662678	6.9859374788938	6.76259847205239	6.43349967980041	6.62262206223222	6.73262233664057	6.26412631257902
ABCB1	6.29382271164292	6.58604783380017	3.97038850707629	6.6476183982616	6.41533301860155	6.8269110710931	5.41962246876413	6.69852957000449	6.72009132518956	7.22769622210661	5.55496950517551	7.25015564067497	6.53433600001855	6.53557016117603	5.45471613665987	6.86372449463989
NFKBIA	6.80500394346145	6.11613629790075	7.6950525915851	5.54339679810446	6.72071683178357	5.4508250415	6.48470812800658	5.75539917664362	6.8090603395578	5.60313816577873	6.69821301683219	5.45118233063892	6.80630713168897	6.29500741170155	5.90602007443455	5.8463150069986
PDE4D	6.43597694143454	5.64581350179126	7.70325787966041	6.11228145615722	5.85899516197738	5.82735323061441	6.09787700991563	5.96622802133684	6.57760760728191	6.1941945253096	7.50907879206415	6.09521100503997	6.74515489919749	5.61606933309322	6.3213990899253	5.70680930900841
NCR3	5.33555845462387	5.87624008506631	5.73378023967011	5.41007737298602	6.66174527922541	6.77301144877809	6.45319877229541	5.99602017780553	6.10095637315836	6.39409375875119	6.22825065754002	5.90824006105984	6.5862091582382	7.30937147140676	6.51589437726714	6.27739241970535
TNFRSF25	6.54675926956514	6.77380996394646	5.17864457558345	6.40778874894949	6.33019026366389	6.35803678945194	5.214044495817	6.30404394740209	6.61288137657133	6.88555210869495	5.40502924282622	6.22382808127167	6.78725791755265	6.78457672282558	5.25894613282383	6.4333089258855
RUNX2	4.70554217304081	5.83196310980772	5.88387440713048	6.97260285670103	5.39852002365481	6.0055512991432	6.06902165655969	6.43400257596126	5.52393076540212	6.12478966994523	6.47583804466781	6.85061134900263	5.28975353325859	5.70804619200736	5.49351082021137	6.39730567211192
FKBP11	6.47094944682159	6.60027331422691	5.73327153320019	5.42258622660456	6.56794271920351	5.97483169172575	5.4853320509088	5.91231191245344	6.74852846907868	6.32649623756373	5.9736577558782	5.80993772174754	6.10970355441375	5.89690918289747	4.73296954688937	4.79133395839693
TTC39C	5.97249977960826	6.00145853637335	4.98199120217201	5.41524121909739	5.88726966105501	5.76397344309893	5.09617120127631	5.78487726796131	6.17073245831055	6.3209490917028	5.70029398768758	6.39410295220095	6.22047745130091	5.853910187785	5.60806569399387	5.89983440703108
SESN1	6.12022473467098	5.84170480216114	4.45309593834587	4.11797814701886	5.94264332147836	5.63832855568297	4.73802703716534	5.40114979897183	6.23081610895811	6.13378191546742	4.92801713215353	5.43608795668774	6.29532961484687	5.70170862211888	4.81359366358521	4.91743898014161
ODF2L	5.64716694534155	5.40338016070744	3.91404717679587	5.28912036852535	5.47923399922726	5.43791460942571	4.43296748581169	5.41259710992043	5.87529784965305	6.21627485124922	4.63258108238347	5.83891913710188	6.09910625673949	5.26545240511693	4.68651765352634	5.31488228825907
