	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
GGA2	7.39841175782317	7.77737891516707	7.51306914757244	8.03225240366244	7.52582968594574	7.59902473476972	7.62747010499684	7.78949011999353	7.59492144824382	7.8551795434921	7.72558817070433	8.02194541066763	7.3945325421426	7.76141768131862	7.38804442665539	7.63259768748784
HLA-DPA1	6.75349160468956	7.49639813512622	7.25176753825336	5.79841467954865	8.16587700228701	8.47240460507694	8.20494589712883	7.36285767008742	7.21698901432938	7.39937826223114	7.61553869676207	7.0334725594244	7.10102683002591	7.917479173992	7.54825854412754	6.1452451920071
CD38	7.08527274185383	6.89603154328333	7.27572052214595	8.53237877708905	7.04969203280232	6.50405076511639	7.94292420901952	6.54348636303752	6.8731043961993	6.67702565438972	8.00184635067874	6.92885225151597	7.232207340529	6.91132096848775	8.27009591276379	7.47113712701035
FKBP1A	7.38638361619565	6.96688188857967	7.90519933377652	7.36874035534165	7.35332107657503	7.01021882666166	7.65414354000371	7.33812082532137	7.33074868712444	7.04152839349701	7.61302319558895	7.3142476659941	7.3795981308121	6.94463783550771	7.85267859653378	7.30051376579011
CD27	6.93950208392428	7.49680922189431	6.49134818805547	8.10298927672691	6.3788603540657	6.86446798972062	6.51018717351019	7.98294996742906	6.60253276542329	7.19547095551645	6.59746939599607	7.94072101052897	7.02788336912612	7.85771285549956	7.39141595852407	8.5646430355933
GZMK	5.47611913895666	7.2613740535827	3.48910464001322	4.21592173142832	7.88049335651136	8.82833785758982	6.73077712127784	8.82100893499917	6.64279275426831	7.68137050362951	6.04879306233124	7.97392483840111	6.63976784332585	7.49206945541476	5.87697092275698	6.94650668554767
PARK7	6.77978422786298	6.89852274389091	7.95981644247457	6.73310375133973	6.96792549098139	7.07638649534781	7.94327498953771	7.08131899610968	6.8908085928234	6.77562141996708	7.80487433377391	7.06570411951583	6.69375889574685	7.07338621176325	7.96034400143413	7.08944900110378
HAVCR2	6.53844949866387	6.89914487247777	7.57229170407203	7.78058076726243	6.33814152385763	6.12312781686746	6.86889769060268	7.12263650810154	7.38046952288121	7.00653638754778	7.36053557207021	7.12837770041099	6.81435063618029	7.18457350413954	7.08469222474461	7.32846551170628
CD82	6.38207725540269	6.60409408180498	7.80419111560744	7.24887075945009	6.84287255982493	6.56563198930871	7.52214292578249	6.69179206752206	6.8659614337482	6.46873368175756	7.78042212111335	6.69009507902546	6.60487852454445	6.98244052557836	7.11335488185722	7.39006487744975
HLA-DPB1	6.26652061468859	7.27270083628012	5.82110823449529	5.17285193372382	7.66890494885575	8.22966423572154	7.41105453261689	7.12807164108697	6.91926622010795	7.47853522685888	6.80124472872474	7.11006789478541	6.51358510050899	7.49856504486306	6.27542550314056	5.93635976395677
