	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
TNFRSF9	3.67110778140809	3.65600579568956	7.66162297840824	5.66419284159424	5.05128092969181	5.50655761594218	8.23323978497264	5.78927493206544	4.59865304300451	4.07998004034121	8.22113901702918	5.6408602613582	3.9860094609597	5.35334891123196	7.11376316661979	5.85629510990323
ITM2A	6.41639417501195	6.31572596928302	6.52729853506568	6.08708041229019	6.06347195541122	5.80582944718024	6.44397380492764	5.96719872354135	5.62400115511946	5.97566957687353	5.97234993895792	5.79152416787812	6.70943721432692	6.90004214590179	7.11967034791773	6.91289940362115
CCL3	5.22102901355159	5.60521244299905	7.8487851900461	5.8318998888294	6.4324558049755	5.31546410726836	7.01354685194445	6.21368446645206	6.63370904924103	4.91065068295498	6.7544577779944	5.88132805587882	5.47523453855071	6.33016859702518	6.26443516833266	5.85463654643821
GALNT2	5.27334678645092	5.62189177952347	6.34653091991106	7.29762066098872	4.99957844229876	5.25786071878187	6.9897444364877	6.03496386771456	5.50259542675877	6.06410294912172	7.1037990104849	6.90985695088323	5.09220713544159	5.72575827175951	6.37687950064718	7.11876438481516
AFAP1L2	5.48366605371236	5.54049038570406	6.91325059525956	6.6663016239445	5.592144899736	5.59613614072779	6.8679125698549	4.98239081800794	6.12409315264554	5.2829133510125	6.35960168008155	5.38689275057772	5.81571084389549	6.58649152188315	6.84508838457203	6.70372985894268
SNX9	5.288937649513	5.52767298251961	7.4075040513125	6.0745460134217	5.14113051440793	4.90282622139996	6.91969403485758	5.44918574518776	5.81166311727013	5.44977595128485	7.73004466560455	6.29823326615044	4.9877491782538	5.62401282593804	6.1904946264388	6.29298910289777
UBE2F	5.52448282841739	6.14946208810886	6.72804516338405	6.14728273891146	5.76430759758657	5.94055609968081	6.39660134792219	6.4741619870516	5.46290486367459	5.94954544645788	6.1053702745657	6.13138750734724	5.43567172574463	5.98352441104854	6.28125296011688	6.22657531004489
MYO1E	4.66893817891295	4.47934301418167	7.44433476318977	6.99149376347023	4.21540669838161	3.27407800184827	6.75522359802906	5.37870877577864	4.83525826220109	3.22750888973804	6.94051280626648	5.60587942251321	4.74393525783676	4.82904878047024	6.94184929317277	6.49848502327159
NDFIP2	5.41901008075431	3.82005169171313	7.08336254691005	5.02724095125885	5.55111699001373	4.02116614726352	6.90512230075847	5.10211056066768	5.45895420684274	3.60149823668585	6.66297733871345	4.21213587638165	5.77887531567697	4.521470739485	6.76807051390306	5.06625680541376
ICOS	5.7670503564105	5.47773449935498	5.82874785783615	5.76066044553811	5.40547392210501	5.29224503095633	5.62773588503413	5.56720056659169	5.85499799570701	5.9369083543261	6.03319799226901	6.27350165251819	5.68751066441665	5.22504618211998	5.92149474139879	6.06957838639475
